HUM:ind,Who invented batteries ?,31
DESC:reason,Why do recipe books recommend starting with cold water when you boil something ?,6
LOC:other,Where can I buy a good snowboard for less than $200 ?,36
HUM:title,What title did Suzette Charles assume for two months in 1984 ?,32
HUM:ind,What was the infamous pseudonym of Peter Sutcliffe ?,31
ENTY:animal,What is Smokey The Bear 's middle name ?,7
HUM:title,What is Nicholas Cage 's occupation ?,32
ENTY:cremat,What British TV series featured Emma Peel ?,10
LOC:other,What London street is the home of British journalism ?,36
ENTY:event,What tragedy befell the city of Dogtown in 1899 ?,13
DESC:def,What is the Immaculate Conception ?,3
ENTY:veh,What are the names of all the U.S. Navy aircraft carriers ?,27
ENTY:other,What format was VHS 's main competition ?,18
DESC:def,What is Candlemas Day ?,3
LOC:city,In what city is the famed St. Mark 's Square ?,33
ENTY:termeq,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,26
NUM:money,How much did the minimum wage amount to in 1991 ?,42
LOC:other,Where is Tufts University ?,36
DESC:def,What is a pyrotechnic display ?,3
DESC:manner,How do I find out about jobs ?,5
HUM:gr,What Japanese manufacturer is known for both its pianos and its motorcycles ?,30
NUM:other,What is the chemical reactivity of argon ?,44
NUM:count,How many engines does a Boeing 737 have ?,39
DESC:desc,What is the origin of the term `` The Brooklyn Side '' in bowling ?,4
ENTY:dismed,What is a fear of being cold ?,12
NUM:dist,How long was Mao 's 1930s Long March ?,41
ENTY:sport,What net game sees its women 's world amateur champions receive the Uber Cup ?,22
ENTY:animal,What four-legged creature did a Cornell University study say would make man 's best companion in space ?,7
NUM:weight,What does a teaspoon of matter weigh in a black hole ?,0
ENTY:other,What did British companies stick 175  0 tons of tea into in 1982 ?,18
LOC:state,What province is Edmonton located in ?,37
DESC:manner,How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?,5
HUM:ind,Who did Sonny Liston succeed as world heavyweight boxing champion ?,31
ENTY:animal,What is California 's state bird ?,7
NUM:date,What is Martin Luther King Jr. 's real birthday ?,40
HUM:gr,Name the various super-teams to which the Angel has belonged .,30
DESC:manner,How does Zatanna perform her magic in DC comics ?,5
ENTY:veh,What 's the name of Jacques Cousteau 's research ship ?,27
HUM:ind,What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?,31
HUM:ind,Whose video is titled Shape Up with Arnold ?,31
ENTY:cremat,In which Kevin Costner movie did Sioux Indians play a role ?,10
NUM:count,How many James Bond novels are there ?,39
DESC:manner,How do you get dates with the `` Hooters '' girls ?,5
ENTY:animal,What bird can swim but can 't fly ?,7
DESC:manner,How can I get a comic character I made copyrighted and published ?,5
NUM:volsize,How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?,49
DESC:def,What is Plc ?,3
NUM:count,How much electricity does the brain need to work ?,39
NUM:count,How many acres in a mile ?,39
ENTY:cremat,What Dickens novel has David carrying the message `` Barkis is willin '' to Peggy ?,10
DESC:def,What is a hyperlink ?,3
HUM:ind,Who 's the twin brother of the Greek goddess Artemis ?,31
DESC:desc,Where did marijuana come from ?,4
NUM:money,What is the per-capita income of Colombia  South America  ?,42
ENTY:cremat,What novel has Big Brother watching ?,10
NUM:count,How many Grammys did Michael Jackson win in 1983 ?,39
DESC:def,What does Elysium mean ?,3
LOC:other,What is the oldest website on the Internet ?,36
DESC:def,What is Shalom ?,3
ENTY:sport,What was the favorite sport of Tom Wolfe 's The Pump House Gang ?,22
ENTY:substance,What organic fuel do bog-dwellers use a `` slane '' to cut ?,23
NUM:period,What is the average age of a member of the team that worked on the Manhatten Project ?,46
LOC:country,What country received all the Nobel Prizes awarded in 1976 ?,34
DESC:manner,How do you get rid on woodpeckers ?,5
NUM:count,How many syllables are there in a line of hendecasyllabic poetry ?,39
ENTY:food,What soft drink first appeared in the Old Corner Drug Store in Waco  Texas  in 1885 ?,14
LOC:other,What is Britain 's possession on the Chinese mainland ?,36
HUM:ind,Who was America 's first Public Enemy No. 1 ?,31
NUM:count,How many children under 18 are victims of some sort of Physical Abuse each year ?,39
DESC:desc,What is the origin of thank you notes ?,4
ENTY:other,What did Jimmy Stewart invent ?,18
ENTY:other,What generation am I in ?,18
ENTY:dismed,What is a fear of hell ?,12
HUM:desc,Who is Dear Abby ?,29
HUM:ind,Who lives at 24 Sussex Drive  Ottawa ?,31
ENTY:substance,What is Jell-O made from ?,23
HUM:desc,Who was Monet ?,29
LOC:state,What are the only two states that incorporate the Confederate battle flag in their flags ?,37
DESC:manner,How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?,5
ENTY:food,What 's the Southern dish made of pigs ' small intestines ?,14
LOC:other,Where is Guam ?,36
HUM:ind,Who was the famous door-to-door brush salesman ?,31
DESC:def,What is the executor in a will ?,3
HUM:gr,What inescapable purveyor of background music celebrated its 5th anniversary in July  1984 ?,30
NUM:count,How many people in America snore ?,39
HUM:ind,Who is always trying to get the rent from Andy Capp ?,31
ENTY:food,What soft drink is most heavily caffeinated ?,14
HUM:ind,Who did Jackie Kennedy commission to write The Death of a President ?,31
ENTY:dismed,Which drug is commonly used to treat AIDS ?,12
NUM:count,How many stars are there on the Soviet Union 's flag ?,39
DESC:desc,What is the difference between microprocessors & microcontrollers ?,4
HUM:ind,Who sought to create The Great Society ?,31
LOC:other,What are tourist attractions in Reims ?,36
NUM:dist,What are the lengths of pearl necklaces ?,41
HUM:ind,Who said : `` Soldiers win the battles and generals get the credit '' ?,31
DESC:desc,What is the proof that houseplants metabolize carcinogens ?,4
DESC:reason,What prompted the co-pilot of the Enola Gay to enter only `` My God '' in his log ?,6
NUM:period,How long does it take the typical hen to lay 19 dozen eggs ?,46
LOC:city,What Colorado city owns its own glacier ?,33
DESC:desc,What is the history of `` the toast '' ?,4
ENTY:event,What was the name of the Protestant revolt against the supremacy of the Pope ?,13
DESC:def,What is an arab strap ?,3
NUM:money,How much does it cost  average or whatever is available  to produce and send junk mail catalogues in the US ?  DT CD NN NN ,42
HUM:ind,Who is the current UN Secretary General ?,31
HUM:gr,Who provides telephone service in Orange County  California ?,30
LOC:other,Where did guinea pigs originate ?,36
LOC:country,What two countries ' coastlines border the Bay of Biscay ?,34
DESC:reason,Why did Egyptians shave their eyebrows ?,6
HUM:gr,What organization did Mr. Waverly assign agents for ?,30
NUM:date,When was the slinky invented ?,40
HUM:ind,What are the characters ' names in the Scooby-Doo cartoon ?,31
ENTY:dismed,What is a fear of cold ?,12
HUM:title,What was Eduard Shevardnadze 's job in the Soviet Union ?,32
DESC:reason,What causes rust ?,6
HUM:ind,Which is the only Dick Tracy villain to appear three times ?,31
ENTY:animal,What was the monster in Spielberg 's film `` Jaws '' ?,7
ENTY:color,What color is an Arctic fox in winter ?,9
DESC:def,What do the names Neil  Mary  and Anthony mean ?,3
LOC:city,What European capital celebrated its 2  000th anniversary in 1951 ?,33
DESC:reason,Why do people in the upper peninsula of Michagin say `` eh ? '' ?,6
ENTY:plant,What flower did Vincent Van Gogh paint ?,19
LOC:country,What country was the setting of You Only Live Twice ?,34
NUM:perc,What was Thatcher 's approval rating after 10 years in power ?,45
ENTY:animal,Winnie the Pooh is what kind of animal ?,7
DESC:desc,What was the first Funk 'N Lata  Brazilian group  success ?,4
DESC:def,What is a handheld PC ?,3
DESC:desc,What did John Hinckley do to impress Jodie Foster ?,4
HUM:title,What is Larry King 's job ?,32
NUM:count,How many calories are in a tomato ?,39
LOC:state,In what state was the first co-educational college established,37
ENTY:event,What war saw a naval battle between the luxury liners Cap Trafalgar and the Carmania ?,13
ENTY:techmeth,What is the treatment for depression ?,25
ENTY:dismed,What is a fear of slime ?,12
LOC:country,What country in Latin America is the largest one ?,34
LOC:other,On which Hawaiian island is Pearl Harbor ?,36
HUM:ind,What feathered cartoon characters do Yugoslavians know as Vlaja  Gaja  and Raja ?,31
ENTY:cremat,What Marx Brothers movie centers on a stolen painting ?,10
DESC:desc,What was unusual about Alexandra 's appearance in Josie and the Pussycats ?,4
DESC:desc,What is the origin of the word `` mind '' ?,4
NUM:date,When was Dick Clark born ?,40
ENTY:sport,What game is fatal to anybody over 21 ?,22
NUM:other,What is the death toll of people dying from tuberculosis ?,44
DESC:desc,What happened to Moon Maiden ?,4
LOC:city,What city is wiener schnitzel named for ?,33
DESC:def,What are the Urals ?,3
DESC:manner,How can you stop the itch from poison ivy ?,5
LOC:other,What desert has the highest sand dunes ?,36
LOC:country,What two countries contain Sierra Nevada mountains ?,34
DESC:manner,How do you tell your parents you are dating an older man ?,5
NUM:period,How long was the TV mission of Star Trek 's Enterprise to be ?,46
NUM:code,What phone number can I call to have a tree planted ?,38
NUM:date,When did the `` Star-Spangled Banner '' become the national anthem ?,40
HUM:desc,Who was Lacan ?,29
ENTY:techmeth,What are the four natural aids used in riding a horse ?,25
LOC:other,What continent 's name appears on the upper left corner of a Budweiser label ?,36
HUM:ind,Who was the Secretary of War in the Civil War during the Battle of Gettysburg ?,31
HUM:ind,Who did Bobby Fischer beat to win the world chess championship ?,31
DESC:manner,How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?,5
LOC:other,Where can I get information and statistics on countries and nations ?,36
ENTY:lang,Name a Gaelic language .,16
NUM:date,What day is August 13  1971 ?,40
LOC:other,Where can I find a list of all the companies in America that offer a direct stock purchase plan ?,36
DESC:manner,How do you send a movie transcript to Hollywood so that it can be produced into a film ?,5
ENTY:cremat,What literary classic centers on the search for a treasure in gold worth 7  0 pounds ?,10
DESC:desc,What is the origin of blue for boys and pink for girls ?,4
ENTY:cremat,What is the name of the Michelangelo painting that shows two hands with fingers touching ?,10
NUM:volsize,How big is a quart ?,49
DESC:def,What is the Hub of London ?,3
ENTY:cremat,Jude Law acted in which film ?,10
DESC:reason,What causes panic attacks ?,6
DESC:def,What was the filling in the first golf balls ?,3
ENTY:dismed,What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,12
LOC:country,What country was A Terrible Beauty to Leon Uris ?,34
DESC:def,What is typhoid fever ?,3
LOC:other,Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?,36
DESC:def,What are the Twin Cities ?,3
ENTY:cremat,What is Beethoven 's 9th symphony called ?,10
HUM:ind,Name the lawyer for Randy Craft .,31
ENTY:food,Which breakfast cereal brought you `` the best each morning '' ?,14
ABBR:exp,What does Ms.  Miss  and Mrs. stand for ?,2
LOC:other,What is the Homelite Inc. home page ?,36
ENTY:substance,What explosive do you get by mixing charcoal  sulfur and saltpeter ?,23
LOC:other,What mountainous region of the world is the Lhasa Apso dog native to ?,36
ENTY:dismed,What cancer is commonly associated with AIDS ?,12
NUM:period,How long does it take light to reach the Earth from the Sun ?,46
HUM:ind,Who lives at 39 Stone Canyon Way ?,31
NUM:count,How many questions are on this thing ?,39
HUM:ind,Who played Humpty Dumpty in the 1933 film Alice in Wonderland ?,31
HUM:ind,Who is Karenna Gore  Al Gore 's oldest daughter  married to ?,31
HUM:ind,Who played the title role in I Was a Teenage Werewolf ?,31
DESC:reason,Why are there olives in martinis ?,6
NUM:date,In what year did Hitler gain power of Germany ?,40
NUM:date,What year did Rossetti paint `` Beata Beatrix '' ?,40
HUM:gr,What record company produced the 1978 movie The Wiz ?,30
LOC:other,Where can I find information about touring the Philippines ?,36
ENTY:other,What did The Gas House Gang play ?,18
NUM:count,How many square feet is Bill Gates ' home ?,39
HUM:ind,What is the name of actor Rex Harrison 's son  who starred in a modestly popular TV show during the late 1960's ?,31
DESC:def,What is the highest Roman numeral ?,3
ENTY:other,What 's the most popular form of bridge ?,18
HUM:ind,Who was the inventor of the stove ?,31
HUM:ind,What comedian has a legendary reputation for stealing jokes ?,31
LOC:other,Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?,36
NUM:date,Boxing Day is celebrated on what date ?,40
ENTY:cremat,What are the first ten amendements passed ?,10
ENTY:dismed,What is another term for the painful wrist syndrome ?,12
DESC:desc,What 's the difference between sleet and freezing rain ?,4
DESC:manner,How is the new Ford Econoline van F25 V1 engine ?,5
HUM:ind,Who was the king who was forced to agree to the Magna Carta ?,31
HUM:ind,Who was made the first honorary citizen of the U.S. ?,31
ENTY:sport,What game is Garry Kasparov really good at ?,22
LOC:other,Where was Richard Nixon when Gerald Ford became president ?,36
NUM:ord,Where does the U.S. rank among world countries in area ?,43
ENTY:cremat,What novel did Ian Fleming introduce James Bond in ?,10
NUM:perc,What was the target rate for M3 growth in 1992 ?,45
HUM:gr,What baseball team was routinely called `` dem bums '' by its frustrated fans ?,30
HUM:ind,Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?,31
NUM:date,When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?,40
DESC:desc,What are the major differences in the Catholic and Methodist religions ?,4
HUM:ind,Name the On Stage character whose face was never seen .,31
NUM:count,How much energy is released when oxygen and hydrogen mix ?,39
HUM:gr,What is the best Internet business to go into ?,30
DESC:def,What does Venus Retrograde mean ?,3
HUM:ind,Who is known as `` the world 's oldest teenager '' ?,31
LOC:other,What are the largest breweries in the world ?,36
DESC:def,What does Las Vegas mean ?,3
DESC:def,What does the word `` meta '' mean ?,3
ENTY:other,What keeps clouds in the air ?,18
ENTY:termeq,What 's the term for any four-sided figure ?,26
ENTY:instru,Ray Charles plays which instrument ?,15
LOC:country,What country and western singer is known as The Silver Fox ?,34
LOC:other,What building appropriately enough is depicted on the back of the 1-dollar bill ?,36
DESC:def,What is graduate school ?,3
DESC:desc,What is the difference between New York-style and Chicago-style pizza ?,4
HUM:ind,What baseball team owner and sailor is known as The Mouth of the South ?,31
ENTY:sport,What type of betting is used in horse racing ?,22
ENTY:product,What kind of hat does Bat Masterson wear ?,20
HUM:ind,Who was with Patricia Hearst the night she was kidnaped ?,31
HUM:ind,What is the Viking Prince 's first name ?,31
ABBR:exp,What does the abbreviation cwt. ?,2
ENTY:other,In what deodorant commercial did tenants have adjoining medicine cabinets ?,18
LOC:other,Where is Rider College located ?,36
HUM:ind,What boxer 's life story is titled Raging Bull ?,31
DESC:reason,For what reason did some San Diego schools stop serving apples ?,6
HUM:ind,Who advised listeners to `` see the U.S.A. in your Chevrolet '' ?,31
LOC:other,Where was the first restaurant ?,36
LOC:other,Where can I find full written draft of CTBT ?,36
NUM:count,How many horses died during the civil war ?,39
NUM:count,How much waste does an average dairy cow produce in a day ?,39
HUM:ind,What Nobel laureate was expelled from the Philippines before the conference on East Timor ?,31
HUM:ind,What woman has carried the most multiple births  twins  triplets  etc.  ?,31
NUM:count,How many minutes were there on the original GE College Bowl clock ?,39
NUM:period,What is the average time it takes for a male to ejaculate ?,46
LOC:other,What is website of the International Court of Justice ?,36
LOC:other,Where are 8 of the 10 highest mountains in the world ?,36
LOC:other,Where can I look at a perpetual calendar ?,36
NUM:count,How many astronauts have been on the moon ?,39
NUM:date,In what year did the Bounty mutiny happen ?,40
ENTY:substance,What is the only substance that gives food its `` taste '' when eaten ?,23
DESC:manner,How do you reference a website ?,5
DESC:def,What is pandoro ?,3
ABBR:exp,What do the letters ZIP stand for in the phrase `` ZIP code '' ?,2
HUM:ind,Which Bourbon king was restored to the French throne during Napoleon 's abdication ?,31
LOC:city,What is one of the cities that the University of Minnesota is located in ?,33
DESC:desc,What are the words to `` My Way '' written by Paul Anka ?,4
DESC:manner,How do I install a tile floor ?,5
ENTY:techmeth,What is the quickest and easiest way to get nail polish out of clothes ?,25
DESC:reason,Why was the zipper invented ?,6
ENTY:other,What 's the No. 1 killer in industrialized countries ?,18
ENTY:animal,Name four famous cartoon cats .,7
HUM:ind,What daughter of Henry VIII and Anne Boleyn became queen of England ?,31
DESC:manner,How did ` stat ' come to be used as an expression for quickly ?,5
HUM:gr,What 's the most common nickname of U.S. college football teams ?,30
DESC:desc,What 's the distinction of U.S. Supreme Court Justice Thurgood Marshall ?,4
LOC:other,What is the most useful site on the Internet ?,36
LOC:mount,What is the world 's highest peak ?,35
DESC:def,What was a Mae West on a World War II battleship ?,3
DESC:def,Define cosmology .,3
HUM:ind,What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?,31
DESC:def,What are amicable numbers ?,3
NUM:date,When were the Olympic Games in which Nadia Comaneci became popular played ?,40
LOC:other,Where is Hearst Castle  built by publisher William Randolph Hearst ?,36
LOC:city,What 's the largest U.S. city on the Great Lakes ?,33
HUM:ind,Who sang about Desmond and Molly Jones ?,31
ENTY:cremat,What magazine gives us the cream  not the skim ?,10
ENTY:techmeth,What does the technique called `` cold fusion '' produce ?,25
HUM:ind,What costume designer decided that Michael Jackson should only wear one glove ?,31
ENTY:other,What meter did Shakespeare use in writing : `` To be  or not to be  that is the question.. . '' ?,18
NUM:count,How many rows of sprocket holes does a roll of 35-millimeter film have ?,39
NUM:count,What is the goat population of the world ?,39
HUM:gr,What company was the original sponsor of TV 's Superman ?,30
ENTY:termeq,What term does a Czech use to describe a Pole ?,26
LOC:other,What sea separates Naples and Algiers ?,36
NUM:count,How many lawyers are there in the state of New Jersey ?,39
ENTY:substance,What are the most common elements in seawater ?,23
DESC:desc,Describe the Finnish music personality Salonen 's appearance .,4
DESC:desc,What is the origin of the ethnic category `` caucasian '' ?,4
DESC:def,What is a stratocaster ?,3
ENTY:other,What kind of science is cosmology ?,18
HUM:ind,Name the blind sculptress in love with the Fantastic Four 's Thing .,31
ENTY:substance,What 's the second-lightest element ?,23
ENTY:termeq,What do you call a `` twirl '' in ballet ?,26
ENTY:product,What is the brand name of daminozide ?,20
ENTY:termeq,What is the former name of Zimbabwe ?,26
HUM:ind,What National Basketball Association superstar told his story in Giant Steps ?,31
ENTY:animal,What animals did The Amazing Three masquerade as ?,7
DESC:manner,How did the bikini bathing suite get its name ?,5
NUM:date,When did Fraze get his first patent for the pull-tab can ?,40
NUM:count,How many games are played in a five-team round-robin tournament ?,39
HUM:ind,Who developed the first polio vaccine ?,31
HUM:ind,Who made the first gas engine ?,31
LOC:country,What country claimed Rubens  Van Dyck and Bruegel as citizens ?,34
ENTY:event,What civil war was fought between 1936 and 1939 ?,13
NUM:count,How many questions do you have on your database ?,39
DESC:manner,How do clouds form ?,5
LOC:other,Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?,36
HUM:ind,What character did Tex Avery first create upon arriving at MGM ?,31
NUM:date,When was the Triangle Shirtwaist fire ?,40
HUM:ind,What Asian spiritual and political leader was married at the age of 13 ?,31
LOC:other,Where is Ocho Rios ?,36
DESC:def,What is the half-life of P-32 ?,3
LOC:other,What ocean does Mauritania border ?,36
DESC:reason,Why do pressure cookers save time in the kitchen ?,6
DESC:reason,Why are there 12 people on a jury in criminal cases ?,6
DESC:desc,What do Christian Scientists believe in ?,4
ENTY:event,What World War I battle saw 6  0 troops killed in one day ?,13
LOC:country,What country is Kosovo a part of ?,34
LOC:city,Tell me what city the Kentucky Horse Park is near ?,33
ENTY:product,What computer operating system is on the most computers ?,20
LOC:other,What is Bill Gross 's email address ?,36
DESC:desc,What is the economic impact of unemployment on the economy ?,4
ABBR:exp,What do the letters D.C. stand for in Washington  D.C. ?,2
ENTY:animal,What animals can live the longest without food ?,7
HUM:ind,What English queen had seventeen children ?,31
NUM:other,What is the approximate population of Las Vegas  N.M ?,44
NUM:money,How much does the President get paid ?,42
HUM:ind,What two baseball players make up the battery ?,31
ENTY:letter,What 's the largest letter in Salvador Dali 's signature ?,17
ENTY:termeq,What does an irate car owner call iron oxide ?,26
NUM:perc,Of children between the ages of two and eleven  what percentage watch `` The Simpsons '' ?,45
LOC:state,What 's the northernmost U.S. state apart from Alaska ?,37
LOC:other,Name an art gallery in New York .,36
HUM:ind,Who sells Viagra ?,31
ENTY:instru,What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,15
DESC:def,What is the Home Rule Act ?,3
LOC:other,What building are British monarchs crowned in ?,36
DESC:def,What are Bellworts ?,3
HUM:desc,Who was Darius ?,29
ENTY:cremat,What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?,10
HUM:ind,Who did Dita Beard work for ?,31
ENTY:animal,What kind of creature is a coot ?,7
HUM:gr,Name the university of which Woodrow Wilson was president .,30
LOC:country,What country was first to use the airplane as a weapon of war  against the Turks in Libya ?,34
HUM:gr,What university was Woodrow Wilson President of ?,30
ENTY:dismed,What is a fear of disease ?,12
ENTY:food,What kind of meat is Fray Bentos synonymous with ?,14
ENTY:other,What did Mr. Magoo flog on TV for General Electric ?,18
DESC:desc,What are the words to the Canadian National anthem ?,4
ENTY:termeq,What is the name of the Jewish alphabet ?,26
HUM:ind,Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?,31
NUM:code,What is Columbia Tristar 's phone number ?,38
HUM:title,Name the five positions who are in the line of succession to the presidency .,32
HUM:ind,Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,31
HUM:ind,Who is the best known villain of the 165 Gunpowder Plot ?,31
LOC:city,What is the capital of Burkina Faso ?,33
LOC:other,What continent is Bolivia on ?,36
DESC:reason,Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?,6
HUM:ind,Who killed more people  Hitler or Stalin ?,31
DESC:reason,What caused Shea & Gould to close their L.A. office ?,6
ENTY:animal,What 's the only mammal that can 't jump ?,7
LOC:state,What U.S. state has the most blondes ?,37
ENTY:event,What war saw battles at Parrot 's Beak and Black Virgin ?,13
NUM:count,What was the U.S. highway death toll in 1969 ?,39
DESC:def,What does the name Kelly mean ?,3
DESC:def,What is a phalanx ?,3
HUM:ind,What mustachioed comedian portrayed Frankie in North to Alaska ?,31
NUM:money,What does each of the utilities cost in Monopoly ?,42
HUM:ind,What actor and World War II airman had a $5  0 bounty put on his head by Hermann Goering ?,31
ABBR:exp,What does e.g. stand for ?,2
ENTY:dismed,What is the name of the medical condition in which a baby is born without a brain ?,12
DESC:manner,How do storms form ?,5
HUM:desc,Who is Nicolo Paganini ?,29
LOC:city,What city is often called The Insurance Capital of the World ?,33
ENTY:animal,What are the three animals in Sheila Burnford 's The Incredible Journey ?,7
HUM:ind,Who portrayed Dracula in Hammer Studios ' films ?,31
ENTY:other,Name one of the Seven Wonders of the Ancient World .,18
NUM:date,When were fish first believed to be found on earth ?,40
HUM:ind,What President 's favorite Biblical quotation was : `` Come now  and let us reason together '' .,31
NUM:count,How many elevators do you ride to reach the top floor of the Empire State Building ?,39
HUM:gr,Name the food company that traveled to Soviet Georgia to film a series of ads .,30
LOC:country,What country was Sir Edmund Hillary born in ?,34
ENTY:animal,What 's an infant seal called ?,7
DESC:desc,What was the proper Laugh-In respones to : `` Say goodnight  Dick '' ?,4
LOC:city,What city was John F. Kennedy nominated for president in ?,33
NUM:period,How long does a dog sleep ?,46
ENTY:cremat,What 1963 Joseph L. Mankiewicz film cost $28 million ?,10
HUM:gr,What Japanese electronics company was named for a coastal city northeast of Tokyo ?,30
NUM:money,What can you be fined for having a dog on a beach ?,42
LOC:other,Where did the Battle of the Bulge take place ?,36
NUM:count,How much will the California be in the year 2000 ?,39
HUM:ind,What mystery writer penned `` ...the glory that was Greece  and the grandeur that was Rome '' ?,31
LOC:state,What state full of milk and honey was the destination in The Grapes of Wrath ?,37
LOC:other,What is the tallest building in Japan ?,36
LOC:other,Where is Sinn Fein 's headquarters ?,36
ENTY:food,Name Li 'l Abner 's favorite Indian drink .,14
ENTY:event,What are some important events of the 1830 's ?,13
NUM:date,The Iraqis launched their attack on Kuwait on what day ?,40
ENTY:letter,What letter adorns the flag of Rwanda ?,17
ENTY:other,What did 8  CD NNS VBP TO VB NNP POS NN .,18
DESC:def,What is God ?,3
LOC:country,What country 's northernmost city is Darwin ?,34
LOC:other,What sound does Olympia  Washington  overlook ?,36
ENTY:cremat,What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,10
LOC:city,What Kentucky city calls itself The Horse Center of America ?,33
NUM:count,How many penny-farthings are there on a Trivial Pursuit game board ?,39
ENTY:substance,What 's the most abundant element in the sun ?,23
LOC:country,What European country boasts the city of Furth  found where the rivers Rednitz and Pegnitz converge ?,34
LOC:state,What U.S. state is Dixville Notch in ?,37
LOC:other,Where was the Cisalpine Republic  1797-185  ?,36
LOC:other,What is the largest shopping mall in the world ?,36
HUM:ind,What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?,31
ENTY:other,What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,18
HUM:ind,What presidential press secretary dismissed Watergate as a third-rate burglary attempt ?,31
DESC:def,What is a meerkat ?,3
HUM:desc,Who was Jean Nicolet ?,29
ENTY:animal,What kind of animal was Winnie the Pooh ?,7
HUM:ind,Which of these are authors ?,31
ENTY:word,What 's the international radio code word for the letter B ?,28
HUM:ind,Who was the original Humpty Dumpty ?,31
DESC:def,What is cache memory ?,3
ENTY:termeq,Aspartame is also known as what ?,26
LOC:other,Where is the location of the Orange Bowl ?,36
NUM:date,When is President Nixon 's birthday ?,40
DESC:desc,What is the origin of the midwest slang  ` you 're darn tootin ' ?,4
HUM:ind,Whose cupboard was bare ?,31
LOC:other,What are the seven seas ?,36
ABBR:exp,What does IBM stand for ?,2
DESC:desc,What is the difference between jazz and blues ?,4
DESC:def,What is the C programming language ?,3
HUM:ind,What 's the name of Popeye 's adopted son ?,31
HUM:ind,Who invented the vacuum cleaner ?,31
DESC:def,What is a ` borrow pit ' ?,3
HUM:ind,What 2th-century fictional character attends Pencey Prep School ?,31
NUM:count,How many people in the USA say their number one source of information is the newspaper ?,39
HUM:ind,Who does Shakespeare 's Antonio borrow 3  0 ducats from ?,31
LOC:country,Which country is known as `` Big Bear '' ?,34
ENTY:food,What `` melts in your mouth  not in your hands '' .,14
NUM:count,How many times a day should you take a prescription marked `` q.i.d . '' ?,39
DESC:desc,What is the origin of the atom ?,4
HUM:ind,Who is the Voyager project manager ?,31
HUM:gr,Which radio stations air the Jim Bohannon Radio Talk Show ?,30
HUM:ind,What two commanders directed the forces in the Battle of El Alamein ?,31
HUM:ind,Name the creator of `` The Muppets '' .,31
DESC:manner,How do I e-mail someone at aol.com from yahoo.com ?,5
HUM:ind,Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?,31
DESC:def,What is the meaning of the name Ella ?,3
LOC:other,What 's the home of the Rockettes ?,36
LOC:other,Where can I find all the information I need to know about the English Civil War  1642-1649  ?,36
HUM:gr,What is the name of the firm that makes Spumante ?,30
ENTY:sport,What sport is played on the largest field ?,22
HUM:ind,Who won the 1967 Academy Award for Best Actor ?,31
ENTY:other,What is after death ?,18
HUM:ind,Name the first private citizen to fly in space .,31
HUM:ind,What was football star Elroy Hirsch 's nickname ?,31
HUM:ind,What singer sings `` Oh Boy '' ?,31
NUM:count,How much pizza do Americans eat in a day ?,39
LOC:other,What is the website for the USA journal ?,36
HUM:gr,What army 's motto is Blood and Fire ?,30
ENTY:other,What kind of patent did Ermal Fraze get in 1963 ?,18
DESC:desc,What are you hearing when you put a seashell to your ear ?,4
DESC:reason,Why are haunted houses popular ?,6
ENTY:other,Which gender has bigger thighs ?,18
LOC:state,What U.S. state has the second-longest coastline ?,37
LOC:state,What state 's home to the Buffalo Bill Historical Center ?,37
NUM:speed,How fast do cheetahs run ?,47
ENTY:other,What is Ray Bradbury 's illustrated man illustrated with ?,18
NUM:speed,How fast is a 45Mhz processor ?,47
ENTY:other,What kind of puzzle first appeared in the U.S. in the New York World on December 21  1913 ?,18
HUM:ind,What count did Alexandre Dumas write about ?,31
NUM:perc,What are the odds of giving birth to twins ?,45
LOC:other,What is the largest natural lake in Pennsylvania ?,36
NUM:dist,How far is London UK from California ?,41
ENTY:animal,Name the two mystical ravens Odin has at his command .,7
ENTY:animal,What was the species of Winnie the Pooh ?,7
DESC:def,What is the virus HIV ?,3
NUM:count,How many years old is Benny Carter ?,39
ENTY:cremat,What Hermann Hesse book gave its name to a rock group ?,10
LOC:other,Where does the Santa Fe Trail begin and end ?,36
